단지명,전용면적,일일가격,위도,경도,지하철거리,환율,가장 가까운 버스정류장까지 거리(m),가장 가까운 버스정류장,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,소비자물가지수,종합주가지수,주택담보대출금리,지하철역_을지로3가역,지하철역_동대문역사문화공원역,지하철역_동대입구역,지하철역_동묘앞역,지하철역_명동역,지하철역_버티고개역,지하철역_상왕십리역,지하철역_서대문역,지하철역_서울역,지하철역_시청역,지하철역_신금호역,지하철역_신당역,지하철역_신설동역,지하철역_약수역,지하철역_을지로4가역,지하철역_청구역,지하철역_충무로역,지하철역_충정로(경기대입구)역,지하철역_회현(남대문시장)역
서울역센트럴자이,84.972,60.76388889,37.55478004,126.9644582,546.5467807,1275.5,161.2238443,손기정체육공원입구,47,20,55,4,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,114.88,49.09722222,37.54716677,127.0056772,153.7732237,1277.0,38.78579685,버티고개,30,13,28,6,107.56,2628.34,3.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수하이츠,57.63,25.79861111,37.5551916,127.0163594,358.1312623,1422.1,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,109.1,2417.56,3.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산트라팰리스,116.11,58.00694444,37.55399468,126.9756127,300.4051187,1190.4,83.4997359,후암삼거리,115,37,95,8,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
충무로헤센스마트,19.76,8.4375,37.56134257,126.9985981,399.4739357,1302.7,166.9549957,퇴계로5가,117,36,52,32,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
현대,83.97,21.875,37.56050431,127.0229705,642.5304145,1326.7,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,59.94,28.19444444,37.54716677,127.0056772,153.7732237,1418.0,38.78579685,버티고개,30,13,28,6,109.1,2417.56,3.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,3.187222222,37.55705256,126.9648438,297.1414915,1287.5,274.9700244,종근당.충정로역,68,27,71,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
한양I-Class,16.37,10.20833333,37.56710449,127.0232955,363.6031368,1224.2,29.19137096,황학동주민센터,23,7,4,23,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운,114.88,45.36979167,37.54716677,127.0056772,153.7732237,1322.4,38.78579685,버티고개,30,13,28,6,109.1,2417.56,3.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,59.94,28.68055556,37.54716677,127.0056772,153.7732237,1422.1,38.78579685,버티고개,30,13,28,6,109.1,2417.56,3.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
래미안하이베르,59.95,33.54166667,37.56103798,127.0209858,524.9534945,1351.4,264.0077329,동화동,44,15,23,27,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수하이츠,57.63,26.66666667,37.5551916,127.0163594,358.1312623,1425.6,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,114.88,18.51388889,37.54716677,127.0056772,153.7732237,1199.6,38.78579685,버티고개,30,13,28,6,104.69,2865.55,2.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수역더시티,18.86,13.68055556,37.55320546,127.0107186,121.6217751,1221.4,97.2262724,약수역,52,16,29,8,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
약수하이츠,65.37,18.68055556,37.5551916,127.0163594,358.1312623,1341.8,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
한양I-Class,16.37,10.20833333,37.56710449,127.0232955,363.6031368,1269.4,29.19137096,황학동주민센터,23,7,4,23,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
리하우스(LEEHAUS),43.056,12.90277778,37.55991429,126.9666325,200.5556823,1189.9,114.0273568,한국경제신문사.서소문역사공원,102,32,89,7,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
동대문와이즈캐슬,15.55,11.14583333,37.56575366,127.0154437,76.3137868,1298.0,102.6009616,충무아트센터.스포츠센터.중부소방서,52,17,26,31,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LIG서울역리가,84.9866,23.75,37.55627298,126.966883,421.6932281,1197.8,168.6162443,서울의료보건고등학교.서울역서부,74,30,74,4,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
삼성파크빌(39-1),84.92,15.34722222,37.56727245,127.0027657,368.7811146,1219.4,82.79878942,방산시장.훈련원종합체육관,70,26,37,31,106.06,2698.72,2.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
리마크빌동대문,25.99,16.69791667,37.56579485,127.0166238,58.0613569,1261.8,187.3336721,신당역.중앙시장앞,43,14,17,31,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
청구e편한세상,59.89,34.375,37.55996016,127.015451,148.0705762,1297.9,70.23484134,청구역,63,20,29,31,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
서울역센트럴자이,59.9707,17.32638889,37.55478004,126.9644582,546.5467807,1192.1,161.2238443,손기정체육공원입구,47,20,55,4,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
더플레이스충정로,19.95,12.18055556,37.55898079,126.9660682,169.5458754,1309.8,152.2182876,종근당.충정로역,90,31,86,5,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,84.88,18.75,37.54716677,127.0056772,153.7732237,1218.3,38.78579685,버티고개,30,13,28,6,106.06,2698.72,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
남산타운,84.88,28.81944444,37.54716677,127.0056772,153.7732237,1251.2,38.78579685,버티고개,30,13,28,6,108.74,2474.95,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성,114.91,20.91666667,37.55853588,127.0184475,472.8633598,1248.3,25.03257628,신당동삼성아파트.금호여중,55,17,24,29,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
오렌지카운티을지로,12.43,10.41666667,37.56522767,127.0014111,351.9331046,1431.7,111.179738,베이튼호텔,90,33,49,30,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
약수하이츠,84.88,32.43055556,37.5551916,127.0163594,358.1312623,1266.4,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
롯데캐슬,84.92,32.29166667,37.57081055,127.0214639,533.6157523,1251.2,99.4277459,황학동롯데캐슬,21,7,4,23,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
삼성사이버빌리지,59.7,20.27777778,37.55892666,126.9643209,86.42285254,1309.8,66.59799483,종근당.충정로역,73,29,74,4,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼풍,66.16,13.97222222,37.5562357,126.982522,454.6283217,1436.5,156.6767596,남산케이블카,156,45,110,11,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
약수하이츠,114.92,35.625,37.5551916,127.0163594,358.1312623,1302.7,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
삼성,59.97,19.29861111,37.55853588,127.0184475,472.8633598,1334.1,25.03257628,신당동삼성아파트.금호여중,55,17,24,29,109.1,2417.56,3.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
삼성,59.97,24.20138889,37.55853588,127.0184475,472.8633598,1199.4,25.03257628,신당동삼성아파트.금호여중,55,17,24,29,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
신성아파트,48.56,9.322916667,37.56354625,126.995815,280.8598005,1305.9,177.8616882,충무로역8번출구.대한극장앞,131,36,71,27,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
브라운스톤(355-0),84.878,60.06944444,37.56081879,126.9682259,361.7916452,1351.4,23.851016,한국경제신문사.서소문역사공원,120,35,90,8,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼성사이버빌리지,59.7,16.14583333,37.55892666,126.9643209,86.42285254,1194.6,66.59799483,종근당.충정로역,73,29,74,4,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
청구e편한세상,84.95,46.80555556,37.55996016,127.015451,148.0705762,1336.9,70.23484134,청구역,63,20,29,31,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
대우디오빌,73.86,21.875,37.55501987,126.967199,300.4751552,1228.7,106.4469829,손기정체육공원입구,69,27,69,4,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
리하우스(LEEHAUS),30.357,13.5,37.55991429,126.9666325,200.5556823,1436.6,114.0273568,한국경제신문사.서소문역사공원,102,32,89,7,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
진양상가,71.93,17.53472222,37.56242271,126.9959312,197.7903469,1202.4,65.48284526,충무로역8번출구.대한극장앞,129,37,71,25,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
남산SKLEADERSVIEW,122.7,76.04166667,37.55912534,126.9806038,219.1012692,1232.8,184.967573,남산3호터널.서울애니메이션센터,163,50,119,11,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산타운,59.94,21.86111111,37.54716677,127.0056772,153.7732237,1225.4,38.78579685,버티고개,30,13,28,6,106.06,2698.72,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼정아트테라스정동,18.6574,16.94444444,37.56325109,126.9720315,300.913761,1291.7,230.6842081,서소문KAL빌딩,143,42,101,11,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
롯데캐슬,33.62,3.955729167,37.57081055,127.0214639,533.6157523,1277.0,99.4277459,황학동롯데캐슬,21,7,4,23,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
약수하이츠,57.63,26.38888889,37.5551916,127.0163594,358.1312623,1436.5,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
덕수궁롯데캐슬,56.2897,40.69444444,37.56370849,126.970043,377.9433754,1303.1,109.1088259,경찰청.동북아역사재단,140,40,99,9,108.62,2479.57,3.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
남산타운,114.88,27.52777778,37.54716677,127.0056772,153.7732237,1302.5,38.78579685,버티고개,30,13,28,6,108.62,2479.57,3.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼정아트테라스정동,22.4734,22.60416667,37.56325109,126.9720315,300.913761,1310.0,230.6842081,서소문KAL빌딩,143,42,101,11,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
리하우스(LEEHAUS),43.056,12.90277778,37.55991429,126.9666325,200.5556823,1196.9,114.0273568,한국경제신문사.서소문역사공원,102,32,89,7,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
브라운스톤(355-0),84.878,53.85416667,37.56081879,126.9682259,361.7916452,1196.0,23.851016,한국경제신문사.서소문역사공원,120,35,90,8,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
롯데캐슬,84.92,32.40277778,37.57081055,127.0214639,533.6157523,1309.7,99.4277459,황학동롯데캐슬,21,7,4,23,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
리마크빌동대문,24.96,15.17361111,37.56579485,127.0166238,58.0613569,1193.6,187.3336721,신당역.중앙시장앞,43,14,17,31,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
동대문솔하임,23.42,16.97916667,37.56771654,127.0163481,174.3397766,1297.9,87.47235825,성동공업고등학교(무궁화회관),42,14,17,30,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
남산타운(임대),32.76,2.956319444,37.54716677,127.0056772,153.7732237,1287.5,38.78579685,버티고개,30,13,28,6,108.74,2474.95,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울역센트럴자이,59.943,36.04166667,37.55478004,126.9644582,546.5467807,1236.4,161.2238443,손기정체육공원입구,47,20,55,4,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
중림동삼성사이버빌리지(임대,31.59,3.187222222,37.55705256,126.9648438,297.1414915,1287.5,274.9700244,종근당.충정로역,68,27,71,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,84.88,9.513888889,37.54716677,127.0056772,153.7732237,1202.4,38.78579685,버티고개,30,13,28,6,104.69,2865.55,2.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
오렌지카운티을지로,15.79,2.967013889,37.56522767,127.0014111,351.9331046,1232.4,111.179738,베이튼호텔,90,33,49,30,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
약수하이츠,114.92,39.09722222,37.5551916,127.0163594,358.1312623,1284.1,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
남산타운,59.94,33.47222222,37.54716677,127.0056772,153.7732237,1436.5,38.78579685,버티고개,30,13,28,6,108.93,2333.93,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
삼성사이버빌리지,114.77,29.02777778,37.55892666,126.9643209,86.42285254,1370.1,66.59799483,종근당.충정로역,73,29,74,4,109.1,2417.56,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
롯데캐슬,84.9,32.29166667,37.57081055,127.0214639,533.6157523,1286.4,99.4277459,황학동롯데캐슬,21,7,4,23,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
롯데캐슬,59.91,18.86111111,37.57081055,127.0214639,533.6157523,1390.1,99.4277459,황학동롯데캐슬,21,7,4,23,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
롯데캐슬,84.97,29.20138889,37.57081055,127.0214639,533.6157523,1228.7,99.4277459,황학동롯데캐슬,21,7,4,23,106.06,2698.72,2.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
푸른마을(B),59.42,12.88194444,37.55090005,127.0059606,334.7036713,1225.7,147.380232,송도병원앞,38,16,38,6,106.06,2698.72,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,2.309027778,37.55705256,126.9648438,297.1414915,1309.1,274.9700244,종근당.충정로역,68,27,71,4,108.62,2479.57,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
서울역한라비발디센트럴,84.9774,26.875,37.55457358,126.9658471,376.5303457,1196.9,37.00312507,손기정체육공원입구,67,24,65,4,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
남산롯데캐슬아이리스,133.98,58.84375,37.55822471,126.9817445,310.7749621,1323.7,85.65990389,남산3호터널,163,48,118,11,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
남산센트럴자이,80.473,50.86805556,37.5625144,126.9978244,352.7013286,1199.6,129.0802747,충무로역8번출구.대한극장앞,104,36,55,33,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
서울역센트럴자이,72.9965,40.625,37.55478004,126.9644582,546.5467807,1351.4,161.2238443,손기정체육공원입구,47,20,55,4,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
동산,41.37,9.236111111,37.55152429,127.0052952,419.5913237,1370.1,235.0910868,송도병원앞,44,20,40,6,109.1,2417.56,3.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
약수하이츠,32.67,2.700694444,37.5551916,127.0163594,358.1312623,1370.3,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울역한라비발디센트럴,71.9832,34.20138889,37.55457358,126.9658471,376.5303457,1190.4,37.00312507,손기정체육공원입구,67,24,65,4,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
약수하이츠,32.67,1.882916667,37.5551916,127.0163594,358.1312623,1433.5,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
덕수궁롯데캐슬,116.5445,37.36111111,37.56370849,126.970043,377.9433754,1187.6,109.1088259,경찰청.동북아역사재단,140,40,99,9,104.69,2865.55,2.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,84.97,33.61111111,37.57081055,127.0214639,533.6157523,1429.7,99.4277459,황학동롯데캐슬,21,7,4,23,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
남산롯데캐슬아이리스,44.99,37.1875,37.55822471,126.9817445,310.7749621,1202.7,85.65990389,남산3호터널,163,48,118,11,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울역센트럴자이,84.9791,43.52777778,37.55478004,126.9644582,546.5467807,1251.2,161.2238443,손기정체육공원입구,47,20,55,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
남산타운,84.88,26.80555556,37.54716677,127.0056772,153.7732237,1191.8,38.78579685,버티고개,30,13,28,6,104.69,2865.55,2.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
푸른마을(B),59.42,12.88194444,37.55090005,127.0059606,334.7036713,1225.7,147.380232,송도병원앞,38,16,38,6,106.06,2698.72,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
신당파인힐하나유보라,24.3931,12.18055556,37.56478,127.02471,413.0128704,1303.1,17.8702148,신당파인힐하나유보라,18,7,4,22,108.62,2479.57,3.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
수산타운(2차),32.86,9.340277778,37.55038352,127.0057424,287.5335192,1199.5,147.3632842,송도병원앞,36,15,38,6,105.3,2724.02,2.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
롯데캐슬,84.89,28.61111111,37.57081055,127.0214639,533.6157523,1192.3,99.4277459,황학동롯데캐슬,21,7,4,23,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
약수하이츠,65.37,18.22916667,37.5551916,127.0163594,358.1312623,1310.0,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
청계리버팰리스A,26.14,17.36111111,37.56974678,127.0207291,466.3286253,1408.4,195.8442161,청계8가.영도교,23,7,4,23,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
약수하이츠,57.63,24.61805556,37.5551916,127.0163594,358.1312623,1331.5,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,109.1,2417.56,3.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
롯데캐슬,84.97,27.60416667,37.57081055,127.0214639,533.6157523,1300.7,99.4277459,황학동롯데캐슬,21,7,4,23,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LIG서울역리가,84.9866,35.625,37.55627298,126.966883,421.6932281,1272.7,168.6162443,서울의료보건고등학교.서울역서부,74,30,74,4,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
더플레이스충정로,13.36,10.875,37.55898079,126.9660682,169.5458754,1210.7,152.2182876,종근당.충정로역,90,31,86,5,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
황학아크로타워,111.224,36.00694444,37.56604198,127.0217218,191.4923448,1241.1,60.7880923,성동고등학교,24,8,5,23,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
더플레이스충정로,13.36,10.50694444,37.55898079,126.9660682,169.5458754,1196.0,152.2182876,종근당.충정로역,90,31,86,5,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
현대,66.6,18.85416667,37.56050431,127.0229705,642.5304145,1199.4,145.0156737,금호베스트빌.래미안하이베르,27,9,13,16,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
오렌지카운티을지로,12.43,10.84722222,37.56522767,127.0014111,351.9331046,1394.2,111.179738,베이튼호텔,90,33,49,30,108.93,2333.93,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
약수하이츠,32.67,2.309270833,37.5551916,127.0163594,358.1312623,1312.9,392.9343566,신당동대우푸르지오.금호여중,47,17,24,13,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
청구e편한세상,84.95,36.80555556,37.55996016,127.015451,148.0705762,1197.1,70.23484134,청구역,63,20,29,31,105.3,2724.02,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
롯데캐슬,114.9,17.33333333,37.57081055,127.0214639,533.6157523,1236.6,99.4277459,황학동롯데캐슬,21,7,4,23,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
신당푸르지오,84.39,35.69444444,37.55986467,127.0190343,453.603167,1406.5,62.12000898,동화동,55,15,24,29,109.1,2417.56,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
남산타운,114.88,51.21527778,37.54716677,127.0056772,153.7732237,1265.8,38.78579685,버티고개,30,13,28,6,107.56,2628.34,3.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울역센트럴자이,59.9808,28.68055556,37.55478004,126.9644582,546.5467807,1197.0,161.2238443,손기정체육공원입구,47,20,55,4,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
중림동삼성사이버빌리지(임대,31.59,2.468680556,37.55705256,126.9648438,297.1414915,1269.3,274.9700244,종근당.충정로역,68,27,71,4,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
롯데캐슬,84.92,33.33333333,37.57081055,127.0214639,533.6157523,1404.2,99.4277459,황학동롯데캐슬,21,7,4,23,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
래미안하이베르,59.74,28.26388889,37.56103798,127.0209858,524.9534945,1300.7,264.0077329,동화동,44,15,23,27,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
중림동삼성사이버빌리지(임대,31.59,3.308125,37.55705256,126.9648438,297.1414915,1287.5,274.9700244,종근당.충정로역,68,27,71,4,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
삼정아트테라스정동,14.2664,11.04166667,37.56325109,126.9720315,300.913761,1230.1,230.6842081,서소문KAL빌딩,143,42,101,11,106.85,2703.24,2.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
롯데캐슬,59.91,25.69444444,37.57081055,127.0214639,533.6157523,1281.6,99.4277459,황학동롯데캐슬,21,7,4,23,107.56,2628.34,3.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
덕수궁롯데캐슬,116.5445,74.16666667,37.56370849,126.970043,377.9433754,1432.1,109.1088259,경찰청.동북아역사재단,140,40,99,9,109.21,2230.27,3.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
남산타운(임대),32.76,2.461458333,37.54716677,127.0056772,153.7732237,1390.1,38.78579685,버티고개,30,13,28,6,108.93,2333.93,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
리하우스(LEEHAUS),43.056,13.08333333,37.55991429,126.9666325,200.5556823,1310.0,114.0273568,한국경제신문사.서소문역사공원,102,32,89,7,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
진양상가,71.93,21.25,37.56242271,126.9959312,197.7903469,1404.2,65.48284526,충무로역8번출구.대한극장앞,129,37,71,25,109.21,2230.27,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
남산롯데캐슬아이리스,113.46,68.40277778,37.55822471,126.9817445,310.7749621,1202.4,85.65990389,남산3호터널,163,48,118,11,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
청구e편한세상(임대),35.79,3.346979167,37.55996016,127.015451,148.0705762,1300.7,70.23484134,청구역,63,20,29,31,108.74,2474.95,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
aaa,75.45,28.125,37.56744648,127.0165271,147.34852,1294.2,121.0655538,성동공업고등학교(무궁화회관),42,14,17,30,108.74,2362.79,3.17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
브라운스톤(355-0),117.742,61.80555556,37.56081879,126.9682259,361.7916452,1197.0,23.851016,한국경제신문사.서소문역사공원,120,35,90,8,104.69,2865.55,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
